description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
hit_into_play,4.0,608365.0,518792.0,595879.0,2.0,143.81,152.04,,85.7,-8.0,571506.0,516770.0,605119.0,500743.0,518618.0,621446.0,643265.0,Standard,Standard,3.0,3.0,2018-03-29,MIA,452657.0,0.134,Top,0
hit_into_play,6.0,,,,0.0,106.86,151.43,,82.0,3.0,519203.0,595879.0,592178.0,608365.0,656941.0,664023.0,518792.0,Standard,Standard,0.0,0.0,2018-03-29,MIA,621446.0,0.263,Bot,0
hit_into_play,4.0,,,,1.0,146.83,149.62,,93.4,-12.0,519203.0,595879.0,592178.0,608365.0,656941.0,664023.0,518792.0,Standard,Standard,0.0,0.0,2018-03-29,MIA,518618.0,0.155,Bot,0
hit_into_play_no_out,6.0,,,,2.0,99.59,152.65,,103.6,-5.0,519203.0,595879.0,592178.0,608365.0,656941.0,664023.0,518792.0,Standard,Standard,0.0,0.0,2018-03-29,MIA,516770.0,0.39,Bot,2
hit_into_play,5.0,,571506.0,605119.0,2.0,100.8,176.87,,77.5,-29.0,519203.0,595879.0,592178.0,608365.0,656941.0,664023.0,518792.0,Standard,Standard,1.0,1.0,2018-03-29,MIA,643265.0,0.076,Bot,0
hit_into_play,5.0,,,,1.0,92.88,167.84,,86.0,10.0,571506.0,516770.0,605119.0,500743.0,518618.0,621446.0,643265.0,Infield shift,Standard,3.0,3.0,2018-03-29,MIA,592178.0,0.608,Top,0
hit_into_play,3.0,,,,2.0,169.25,185.35,,80.0,69.0,571506.0,516770.0,605119.0,500743.0,518618.0,621446.0,643265.0,Standard,Standard,4.0,4.0,2018-03-29,MIA,575929.0,0.0,Top,0
hit_into_play,4.0,,,,0.0,137.14,147.19,,92.1,-15.0,519203.0,595879.0,592178.0,608365.0,656941.0,664023.0,518792.0,Standard,Strategic,1.0,1.0,2018-03-29,MIA,500743.0,0.126,Bot,0
hit_into_play,6.0,,,595453.0,2.0,111.1,151.43,,98.6,-12.0,519203.0,595879.0,592178.0,608365.0,656941.0,664023.0,518792.0,Standard,Standard,1.0,1.0,2018-03-29,MIA,621446.0,0.242,Bot,0
hit_into_play,4.0,,,,0.0,162.58,143.56,,74.3,-13.0,571506.0,516770.0,605119.0,500743.0,518618.0,621446.0,643265.0,Infield shift,Standard,4.0,4.0,2018-03-29,MIA,656941.0,0.066,Top,0
hit_into_play_no_out,8.0,,,,1.0,116.55,83.6,,75.5,23.0,571506.0,516770.0,605119.0,500743.0,518618.0,621446.0,643265.0,Standard,Standard,4.0,4.0,2018-03-29,MIA,608365.0,0.871,Top,1
hit_into_play_no_out,9.0,,,608365.0,1.0,187.79,129.11,,96.1,14.0,571506.0,516770.0,605119.0,500743.0,518618.0,621446.0,643265.0,Infield shift,Standard,4.0,4.0,2018-03-29,MIA,518792.0,0.8320000000000001,Top,4
hit_into_play,4.0,608365.0,518792.0,595879.0,1.0,143.2,147.19,,100.1,5.0,571506.0,516770.0,605119.0,500743.0,518618.0,621446.0,643265.0,Strategic,Standard,4.0,4.0,2018-03-29,MIA,452657.0,0.5920000000000001,Top,0
hit_into_play_no_out,8.0,,,,0.0,36.37,73.51,,95.6,30.0,519203.0,595879.0,592178.0,608365.0,656941.0,664023.0,518792.0,Standard,Standard,1.0,1.0,2018-03-29,MIA,518618.0,0.297,Bot,3
