player_id,position,total_bases,opportunities
607387.0,3,-3,30
435622.0,8,-167,624
571757.0,8,-10,66
594824.0,6,-4,84
542921.0,6,-12,72
485567.0,7,-8,92
446381.0,4,0,104
456665.0,3,-15,54
446386.0,7,-53,176
572816.0,7,-55,265
572191.0,8,-42,231
607054.0,4,-34,273
592178.0,7,-17,132
600303.0,5,-7,47
,4,-3,140
458085.0,4,-18,57
573135.0,6,-9,99
594809.0,8,-58,231
543776.0,7,-5,14
424825.0,7,-62,239
541645.0,9,-33,178
543305.0,9,-57,203
571771.0,5,-4,8
475100.0,7,2,28
572204.0,7,-28,57
453923.0,7,-17,73
460099.0,7,-50,173
542454.0,9,-3,17
572073.0,8,-4,23
457574.0,4,0,6
594988.0,8,-30,65
474443.0,6,-12,89
429667.0,3,-28,150
429665.0,3,-13,118
446381.0,5,-14,64
455759.0,7,-25,176
431145.0,5,0,1
624585.0,7,-17,132
545350.0,7,-16,86
542454.0,7,-20,59
554429.0,3,-2,24
458085.0,9,-21,50
624424.0,7,-71,236
433217.0,5,-11,49
501986.0,9,-5,8
502034.0,7,-1,5
488721.0,8,-4,24
453211.0,8,-15,49
475247.0,5,-2,90
592518.0,6,-23,158
596847.0,3,-2,37
596847.0,7,-12,52
628329.0,8,1,4
467055.0,5,-3,5
543768.0,3,-5,71
592273.0,5,-12,60
543776.0,9,0,4
543590.0,8,-87,309
592680.0,5,-6,19
571771.0,4,-4,18
572204.0,8,-33,98
518586.0,7,1,3
605509.0,4,-9,46
501303.0,4,0,8
608672.0,4,0,3
449181.0,9,-74,311
542454.0,8,-65,202
542455.0,9,-49,161
449107.0,5,-11,17
527038.0,5,-29,98
594988.0,7,-14,37
430605.0,7,-52,129
489267.0,5,-16,81
608671.0,9,-1,27
572019.0,7,-7,14
430637.0,7,6,28
571431.0,3,-34,155
607387.0,9,-5,9
594838.0,4,-5,62
518792.0,8,-18,91
592178.0,9,-15,34
592680.0,4,-2,29
458675.0,8,-18,58
605512.0,7,-5,50
503556.0,5,-12,53
456488.0,5,-28,186
666560.0,3,-10,44
518568.0,4,-2,98
596146.0,9,-122,428
458085.0,5,-12,42
461235.0,7,-43,167
571757.0,7,-40,104
430637.0,4,-28,119
547957.0,7,-69,270
608577.0,9,-73,418
593643.0,4,-2,11
460060.0,4,7,107
605480.0,8,-28,165
460099.0,9,-18,66
444432.0,7,-5,6
475247.0,7,-4,5
453400.0,3,-7,78
527038.0,6,-7,16
400085.0,9,-39,149
407812.0,3,-2,18
595023.0,5,-1,25
543590.0,7,-6,13
607385.0,8,-45,117
446481.0,5,-3,15
571976.0,7,-2,6
477165.0,3,-1,20
506560.0,5,-2,9
607387.0,7,-30,161
452234.0,9,-57,204
435062.0,4,-12,68
435062.0,7,-81,286
571771.0,8,-15,58
452220.0,6,-2,21
405395.0,3,-6,46
460060.0,3,0,1
518618.0,5,-9,21
434604.0,3,0,1
502034.0,3,-2,3
596143.0,6,-18,164
592680.0,6,-1,13
576397.0,4,-5,135
592273.0,9,-43,96
519208.0,3,-10,53
446386.0,9,-7,50
527038.0,3,-12,35
500743.0,6,-10,102
400085.0,8,-11,47
527038.0,4,-10,49
457477.0,7,-8,33
591720.0,6,-6,34
506560.0,6,-1,20
518960.0,3,-2,4
571757.0,9,-6,11
605131.0,4,3,8
435062.0,5,-7,32
607054.0,7,-3,43
430637.0,3,0,2
502317.0,7,-22,60
544925.0,8,-1,18
596146.0,8,2,10
553993.0,6,-1,3
457574.0,5,-2,5
467793.0,3,-29,127
608070.0,5,-32,230
461865.0,6,-4,38
518466.0,9,-11,59
433217.0,6,-3,20
467827.0,8,-8,33
593495.0,6,-7,49
493596.0,5,-1,26
542921.0,4,-5,48
446386.0,8,-26,84
572816.0,9,-1,4
542436.0,6,-9,133
518568.0,5,-6,30
592696.0,8,-32,168
542455.0,7,-20,74
456488.0,4,-6,10
457477.0,8,-36,131
605509.0,6,-5,11
518586.0,6,-4,18
502034.0,4,-1,4
544925.0,9,0,8
452220.0,4,-7,54
506560.0,4,-10,58
477165.0,5,-18,55
444482.0,8,-9,28
594838.0,5,-3,9
593495.0,4,-5,38
595879.0,4,-21,159
519333.0,9,-3,29
456488.0,6,-23,171
542364.0,7,-66,180
434658.0,9,-2,2
596143.0,5,0,7
573131.0,7,-12,36
425834.0,8,-41,127
630111.0,9,-141,327
430001.0,7,-32,87
594838.0,3,-1,12
608671.0,8,-69,374
572008.0,4,0,1
593495.0,5,-3,13
453211.0,7,1,18
594809.0,7,-3,6
594824.0,4,-10,63
595879.0,6,-11,68
545350.0,8,-77,304
503556.0,6,-4,22
607385.0,7,-3,26
570717.0,7,5,40
570256.0,7,-20,78
516782.0,8,-13,51
593523.0,4,1,15
502317.0,8,-4,5
605509.0,5,0,4
572008.0,6,-5,227
592710.0,5,-1,25
485567.0,9,-42,162
518953.0,7,-8,41
457763.0,3,-5,19
514913.0,6,-2,16
502481.0,9,-10,84
543305.0,8,-9,88
458085.0,7,-20,66
489267.0,4,1,61
518953.0,9,-2,32
433217.0,4,-7,45
453923.0,9,-42,97
543742.0,3,0,9
465041.0,3,-3,1
457789.0,4,-9,59
570256.0,8,-6,15
502082.0,9,-123,388
571788.0,6,-2,17
516416.0,6,-5,58
425796.0,9,-17,66
518586.0,5,-4,6
593871.0,5,-9,21
502100.0,8,-1,12
502676.0,5,-2,4
459964.0,7,-11,60
518618.0,4,-11,200
544925.0,7,-4,15
534627.0,8,-40,130
595879.0,5,-33,125
572365.0,6,-9,82
459964.0,9,-38,107
572073.0,9,-63,151
624585.0,9,-6,9
457454.0,3,-3,16
449107.0,4,-1,26
593934.0,5,-39,136
502100.0,9,-11,63
595963.0,9,-7,32
446481.0,6,-9,58
456665.0,5,0,2
594807.0,3,0,9
595879.0,3,-5,9
449107.0,7,1,14
461865.0,3,-5,14
500743.0,5,1,11
502317.0,9,-9,40
502285.0,4,-6,56
446481.0,4,-7,67
571946.0,7,-2,2
608671.0,7,-12,21
456665.0,4,-7,42
435263.0,3,3,2
485567.0,8,-11,16
594807.0,9,-8,17
534627.0,9,-16,38
542364.0,8,2,17
502226.0,8,-2,4
518735.0,3,0,8
554429.0,9,-3,15
425902.0,3,-7,12
649557.0,4,0,1
518625.0,5,-1,11
488726.0,7,-5,32
493114.0,8,-14,60
429711.0,7,-7,26
514913.0,5,-9,44
455759.0,9,-1,8
592710.0,4,1,5
518625.0,3,0,5
457477.0,9,-11,35
502481.0,8,-73,260
593643.0,3,0,3
592192.0,5,0,3
595386.0,3,0,1
572761.0,3,-2,59
595879.0,7,0,1
592192.0,7,-2,9
452220.0,5,-6,20
572039.0,8,-14,40
461235.0,9,-15,61
430947.0,4,-1,9
467827.0,9,-21,57
592273.0,4,-3,31
449107.0,6,-5,11
543216.0,5,-18,69
431094.0,4,5,64
541650.0,5,-29,128
500743.0,4,-9,54
571771.0,9,-1,10
611177.0,7,-11,16
570560.0,6,-1,9
476883.0,5,-8,9
596143.0,4,2,11
453203.0,7,-5,100
400085.0,7,-2,51
502261.0,9,-9,14
502100.0,7,-23,50
501571.0,9,-6,8
493472.0,3,-13,28
458582.0,4,-1,6
450314.0,9,-26,60
595386.0,5,0,2
607776.0,7,-9,42
458582.0,5,-6,16
501888.0,7,0,2
518618.0,3,-1,19
488818.0,9,0,2
600303.0,4,-1,13
501888.0,9,0,4
503556.0,4,-6,31
425877.0,3,0,2
605253.0,7,0,3
461865.0,8,-30,64
607387.0,5,1,3
592325.0,9,-4,38
460075.0,9,0,1
628356.0,5,-47,251
449107.0,9,-22,79
542255.0,7,-7,40
596144.0,5,-71,316
502082.0,8,-2,6
518991.0,9,0,7
593871.0,4,1,17
453400.0,5,-3,16
488818.0,4,-7,35
435062.0,3,-7,14
518991.0,8,-1,2
493472.0,5,-1,8
460060.0,6,2,44
400121.0,3,-2,8
453211.0,9,-19,40
543302.0,9,0,12
543742.0,7,-1,2
593643.0,5,-1,16
519184.0,7,0,53
571788.0,4,1,14
493472.0,4,0,1
475174.0,5,-7,12
456714.0,3,-4,24
517369.0,4,-6,14
489267.0,6,-2,33
576397.0,5,-7,78
453895.0,6,-1,18
460060.0,5,0,1
592620.0,7,-7,48
543105.0,7,-55,241
570560.0,5,-3,10
545350.0,9,-1,10
458675.0,9,-10,33
408234.0,5,0,2
501896.0,3,-2,90
446481.0,7,5,9
457708.0,8,-5,21
570615.0,7,-2,23
434567.0,5,-1,1
527043.0,5,-16,56
463610.0,6,-8,94
571980.0,9,-6,5
606299.0,8,-15,47
433217.0,3,-1,9
519083.0,3,0,1
542992.0,7,0,1
502523.0,8,-11,19
463610.0,4,-15,74
519208.0,7,-5,9
492841.0,9,2,29
542993.0,9,-6,22
446481.0,9,-15,49
570717.0,9,-37,155
542992.0,5,0,6
488818.0,5,-2,34
492841.0,4,-3,24
457727.0,8,-85,424
456422.0,8,-114,344
600301.0,6,-5,18
519306.0,8,-6,13
600301.0,9,-1,15
571830.0,3,-34,125
606299.0,4,-4,25
573135.0,5,-7,31
593871.0,6,-21,161
457926.0,5,-3,24
502523.0,4,-7,16
517370.0,5,-1,7
608703.0,5,-1,6
593160.0,7,-4,43
492841.0,7,-2,11
514913.0,4,0,2
643393.0,7,-13,82
472528.0,3,-1,13
592567.0,5,-5,19
518991.0,7,0,1
594838.0,7,0,10
518614.0,4,3,36
570560.0,4,-16,89
475247.0,9,-2,7
502523.0,9,-6,22
517370.0,4,0,4
493472.0,7,0,2
596119.0,7,-1,52
517369.0,9,-1,2
543590.0,9,-20,79
519295.0,9,-13,87
608577.0,7,-39,130
543257.0,7,-64,312
605509.0,7,1,7
492841.0,8,-7,12
608070.0,4,-2,14
593160.0,4,-6,185
500208.0,4,-3,36
571970.0,5,-1,4
608701.0,9,-13,52
502523.0,6,-10,97
457775.0,8,-48,121
456422.0,9,-25,58
457926.0,6,0,4
570717.0,3,-2,2
541650.0,3,2,16
502481.0,7,-3,49
593160.0,5,4,11
621035.0,6,-8,19
543484.0,8,-14,76
592419.0,7,-3,25
542364.0,9,-1,24
519333.0,8,-10,47
605480.0,7,-3,56
571841.0,5,2,13
431145.0,4,-1,1
453203.0,8,-17,42
430001.0,9,-6,2
608070.0,6,0,9
502261.0,7,-6,14
543484.0,7,-4,60
608703.0,6,-7,55
502285.0,5,2,9
592620.0,9,-15,61
581527.0,4,-18,327
518618.0,7,-4,18
600301.0,5,0,10
446381.0,6,0,67
593523.0,5,-8,16
552662.0,7,-3,16
600301.0,4,-4,16
595777.0,4,-3,62
506560.0,9,-3,9
594824.0,5,2,28
591720.0,9,-2,2
502676.0,4,1,4
518649.0,7,-9,42
543742.0,9,0,1
594807.0,5,0,3
592230.0,5,-5,37
463610.0,5,-4,21
503556.0,7,-9,48
488818.0,6,1,49
543776.0,8,-60,232
518614.0,5,-3,4
493596.0,6,-6,28
455759.0,8,-3,23
425766.0,3,-30,154
518614.0,3,-4,23
430605.0,9,-2,5
547172.0,6,-2,4
542194.0,7,-4,20
552662.0,9,0,2
150029.0,9,-3,9
433217.0,7,0,1
453895.0,7,0,1
591720.0,4,1,14
608701.0,4,-6,13
516770.0,6,3,6
605125.0,7,-32,217
517370.0,9,-24,63
502676.0,6,0,2
541645.0,7,-5,31
608701.0,3,-8,39
519295.0,7,-14,52
607208.0,4,-3,82
607208.0,6,0,2
605183.0,7,0,15
571681.0,7,-6,12
476633.0,3,0,8
592178.0,3,-1,7
474319.0,3,0,2
517370.0,7,-13,51
592835.0,7,0,4
475100.0,9,-12,27
595777.0,3,-3,26
572761.0,4,-10,116
425509.0,5,-22,166
543484.0,9,-14,50
546991.0,7,-1,15
571771.0,6,-1,2
527043.0,3,-7,55
446481.0,8,0,4
502523.0,5,-4,13
595777.0,5,-8,46
514888.0,6,-1,2
641313.0,6,-33,332
598284.0,7,-20,44
571970.0,9,-10,50
596146.0,3,0,1
592239.0,7,-7,35
546991.0,8,-6,92
492841.0,5,-4,5
541650.0,9,-39,153
592731.0,8,-1,9
502523.0,7,-15,48
461865.0,9,-5,4
502261.0,8,0,1
506560.0,7,-2,11
527043.0,7,-26,80
607387.0,8,-1,7
592407.0,7,0,1
592731.0,7,6,12
572114.0,5,-3,34
572365.0,7,-3,5
606299.0,6,-1,88
474443.0,5,-4,23
488818.0,7,-3,29
593160.0,9,-6,22
519445.0,5,-1,11
543216.0,3,-3,8
608703.0,4,0,4
628329.0,7,-3,7
592835.0,9,0,5
461416.0,9,-2,9
477195.0,3,-3,10
430637.0,5,-4,39
543281.0,9,-1,1
543094.0,7,-1,20
572365.0,9,0,1
570615.0,9,-29,72
546991.0,9,0,6
543094.0,9,-15,32
572114.0,4,-15,201
474319.0,5,-2,9
488681.0,7,-22,75
543939.0,8,-5,30
595777.0,6,-2,28
502054.0,7,-8,50
605183.0,9,-3,26
519445.0,4,-1,13
461858.0,3,-5,30
502054.0,8,-54,136
572365.0,5,-5,8
593647.0,9,-13,27
573135.0,9,0,1
571918.0,5,-1,5
537953.0,9,0,4
519445.0,6,1,3
455369.0,5,-7,19
466988.0,7,2,27
606299.0,7,-11,32
455369.0,6,-2,9
444379.0,9,-1,2
455755.0,3,0,1
607776.0,9,-4,70
600301.0,7,4,13
571553.0,9,-4,8
474443.0,3,1,6
608703.0,7,-4,5
570489.0,9,0,3
545338.0,4,0,16
488681.0,9,-2,5
575929.0,3,0,4
534606.0,7,-2,6
543768.0,7,0,1
570489.0,4,-1,8
518490.0,7,-19,71
643393.0,4,-1,6
518568.0,6,0,2
576397.0,3,-3,12
453943.0,3,-2,8
516809.0,9,-12,41
543094.0,8,-1,8
575929.0,7,-15,68
592178.0,8,0,1
543939.0,7,-8,19
607223.0,3,-5,42
624428.0,9,-15,26
607043.0,9,-12,24
455369.0,4,-5,42
542921.0,5,-7,8
444432.0,3,0,8
534606.0,9,-1,1
474319.0,7,-2,5
621035.0,5,0,7
607043.0,7,-22,45
598284.0,3,0,1
593523.0,6,-1,3
518653.0,4,-1,5
624428.0,4,-2,33
430605.0,3,-7,10
545338.0,7,-30,73
600301.0,3,0,1
434778.0,9,-2,15
545338.0,9,5,19
541650.0,6,-3,7
621035.0,4,1,16
488818.0,8,-4,19
502205.0,4,-6,27
516809.0,3,-3,1
449181.0,8,-22,158
519295.0,8,-45,227
543302.0,7,-8,14
542454.0,6,0,10
600869.0,5,-4,6
572191.0,9,0,4
501659.0,8,-3,6
502082.0,5,0,1
541650.0,4,-5,29
624428.0,7,-4,34
592620.0,8,-2,4
474832.0,7,-3,4
466988.0,8,-8,5
461416.0,7,-3,5
434636.0,8,-11,24
501659.0,9,-11,91
453203.0,9,3,18
573627.0,3,-7,42
518649.0,9,-27,96
543706.0,7,-3,14
475247.0,6,-2,20
501659.0,7,-24,73
430603.0,3,-5,19
408314.0,6,1,33
545338.0,3,-1,12
543706.0,8,0,1
408314.0,5,-45,125
502517.0,3,-10,37
502285.0,8,-1,1
518614.0,7,-7,18
592808.0,8,-9,16
543706.0,9,-2,6
519222.0,3,-1,2
519025.0,5,4,21
434778.0,3,-3,7
475100.0,8,-4,5
450314.0,7,-10,31
592387.0,5,-37,201
607385.0,9,-9,14
624577.0,8,-3,12
595025.0,9,-3,4
502273.0,9,-2,5
545341.0,7,-1,13
502143.0,3,-6,31
475247.0,3,0,5
543939.0,9,0,3
570481.0,9,0,1
502517.0,5,-2,3
434158.0,8,-37,125
624424.0,9,-4,23
425834.0,9,1,9
570481.0,4,0,3
624428.0,5,-4,10
446381.0,7,-3,11
542436.0,5,0,4
547172.0,4,2,6
474865.0,8,-2,7
592808.0,9,-35,45
518653.0,8,-6,5
502054.0,9,-6,9
542921.0,3,-2,12
518653.0,5,-7,11
474865.0,7,-6,15
573135.0,4,-4,112
570489.0,6,-1,6
592261.0,7,-15,52
624424.0,8,0,20
592239.0,8,-1,1
571788.0,9,-6,9
502143.0,9,-45,134
518653.0,7,-2,20
645848.0,9,0,2
621311.0,7,-40,179
608324.0,5,-7,107
608701.0,7,-1,10
545341.0,9,-2,7
456422.0,7,-6,36
518653.0,9,2,3
609275.0,4,-22,130
488771.0,3,-3,3
608336.0,3,-2,4
607208.0,8,-47,182
621311.0,8,-5,23
463610.0,7,3,30
514917.0,6,2,10
605227.0,4,-2,9
571976.0,9,-13,22
500871.0,5,-4,50
571437.0,9,-26,141
595777.0,7,-6,26
456715.0,9,-28,117
628338.0,9,-2,14
594694.0,6,0,11
542454.0,5,-1,6
602922.0,6,-11,35
448605.0,8,-7,25
608324.0,7,-1,1
461865.0,4,-1,20
571970.0,4,-5,55
475243.0,7,-1,2
628338.0,7,-24,115
570481.0,6,0,6
605508.0,8,-3,4
518614.0,6,3,82
592885.0,8,-32,132
606115.0,6,-30,197
542340.0,5,-43,106
461314.0,7,-51,223
571437.0,8,-12,38
425509.0,6,1,15
594694.0,4,-4,16
643217.0,7,-22,98
609275.0,6,-1,8
621311.0,9,-9,9
501255.0,7,-2,3
489267.0,7,-1,6
594988.0,9,-35,170
456665.0,9,3,13
572128.0,3,-5,19
434158.0,7,-8,25
120074.0,3,0,2
519421.0,3,-3,2
571841.0,7,-5,26
571718.0,9,-16,33
573135.0,7,0,3
574847.0,7,-5,15
502273.0,4,0,7
431171.0,5,-2,50
542194.0,9,-2,11
459431.0,9,-29,78
502273.0,6,0,4
543543.0,3,-13,72
571553.0,7,-5,18
608061.0,5,-6,13
430637.0,6,0,1
573113.0,4,2,20
605512.0,9,-1,4
543807.0,8,-1,5
571841.0,9,0,2
542993.0,7,-6,12
608324.0,6,-1,10
434567.0,3,0,1
519082.0,6,-9,22
643217.0,8,0,13
571437.0,7,-17,57
606192.0,8,-15,41
492841.0,6,0,11
502082.0,3,0,1
622110.0,6,0,52
449107.0,8,0,1
553988.0,6,0,16
502544.0,8,-5,12
574847.0,5,-1,11
592450.0,9,-29,84
592122.0,3,-10,42
592407.0,5,0,1
435180.0,4,0,6
592122.0,7,0,1
502544.0,7,-17,83
448801.0,9,-6,12
573113.0,7,-7,15
571745.0,7,-13,26
608061.0,4,4,52
519082.0,4,0,5
606192.0,7,-13,49
571745.0,8,-21,91
572114.0,7,0,5
571912.0,3,0,6
571718.0,8,0,5
571918.0,4,-1,6
621020.0,6,-26,111
435180.0,7,0,11
489305.0,3,0,29
542303.0,9,6,33
541650.0,7,0,1
623182.0,7,-2,2
608324.0,4,-1,6
460099.0,8,-4,18
574847.0,9,-5,26
640461.0,4,-7,29
623182.0,9,-9,22
571745.0,9,-4,10
592808.0,7,-3,57
605137.0,3,-10,34
607054.0,8,0,4
455976.0,3,0,3
594694.0,5,-2,4
640461.0,6,0,11
518586.0,4,-8,22
456665.0,7,-15,30
460576.0,7,-13,109
460269.0,3,0,1
491676.0,9,-7,9
592122.0,9,-2,9
572041.0,8,-14,50
506924.0,3,0,27
467827.0,3,-6,24
592230.0,4,-6,35
570267.0,7,-5,6
643393.0,8,0,1
506924.0,9,-2,3
502582.0,8,6,12
491676.0,8,-5,36
592444.0,5,-1,7
460576.0,9,-5,16
592444.0,8,-6,16
502544.0,9,-1,5
493329.0,7,0,4
621563.0,4,0,78
606192.0,9,-8,13
425784.0,3,0,1
660162.0,5,-3,17
571970.0,7,-6,5
502582.0,7,-6,37
543329.0,7,1,15
493351.0,9,-2,7
606132.0,8,-2,26
571918.0,6,0,1
502582.0,9,-5,25
493329.0,3,0,8
592325.0,7,-2,5
493329.0,5,-7,44
458731.0,8,-1,3
491676.0,7,-1,6
454975.0,4,0,2
592696.0,9,2,2
593700.0,4,-5,11
545338.0,6,-6,11
544725.0,8,-10,52
592419.0,9,-6,14
574847.0,3,-2,5
445055.0,9,0,32
570489.0,8,-2,6
642162.0,5,-3,4
506924.0,7,-1,7
500874.0,7,-7,11
572128.0,5,0,3
430947.0,5,-5,17
605137.0,9,-16,36
571812.0,7,-7,20
543308.0,3,0,1
503437.0,5,-1,6
624577.0,7,-1,6
571841.0,8,2,1
592325.0,8,-4,10
518649.0,8,-15,66
465753.0,6,1,3
503437.0,3,4,8
445055.0,7,-11,28
444843.0,7,-6,11
607043.0,8,-2,5
596451.0,8,3,13
606132.0,7,-2,5
592731.0,9,-10,36
537953.0,3,-2,3
596451.0,9,-11,15
500208.0,3,0,3
641958.0,9,0,1
542340.0,4,-4,23
596451.0,7,-7,34
596129.0,3,-3,2
592863.0,9,-9,20
641531.0,9,-8,24
542303.0,7,-5,37
493128.0,4,-1,8
458085.0,3,0,2
570267.0,8,-6,9
543543.0,7,-1,3
454975.0,9,-3,5
465753.0,4,1,9
489305.0,7,0,1
608061.0,3,0,1
605439.0,7,-1,11
592863.0,8,-1,4
456781.0,4,0,12
493351.0,4,-1,2
571812.0,3,-1,4
454975.0,8,-1,18
621566.0,3,0,3
573113.0,5,0,3
456781.0,5,-2,1
605439.0,8,-3,20
571718.0,7,0,2
592669.0,9,-12,30
622534.0,8,0,32
641958.0,7,-1,4
430910.0,3,0,1
572365.0,3,-2,3
578570.0,5,0,2
541650.0,8,-14,28
641319.0,4,-3,27
503437.0,4,0,1
460269.0,5,0,3
642162.0,4,0,3
608325.0,6,-1,2
572128.0,9,-3,4
573113.0,9,-6,11
593160.0,3,0,3
621566.0,9,-6,11
500874.0,3,0,1
451705.0,5,0,1
542583.0,3,-4,6
543329.0,9,1,3
502143.0,7,-6,6
578570.0,4,0,4
475247.0,4,0,1
519203.0,4,0,1
502034.0,6,0,1
592863.0,7,0,5
500871.0,4,3,5
547004.0,5,-1,4
458913.0,8,-2,4
622534.0,9,-4,7
572191.0,7,0,1
570639.0,6,0,1
641958.0,3,0,1
